edge_type,reason,source,source_type,target,target_type,warnings
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_010,evidence_chunk,validated_record:rec_src_search_caf9b786a60e_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_007,evidence_chunk,validated_record:rec_src_search_caf9b786a60e_003,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_007,evidence_chunk,validated_record:rec_src_search_caf9b786a60e_004,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_72af26a33522_024,evidence_chunk,validated_record:rec_src_search_72af26a33522_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_72af26a33522_025,evidence_chunk,validated_record:rec_src_search_72af26a33522_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_72af26a33522_025,evidence_chunk,validated_record:rec_src_search_72af26a33522_003,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_f72980cd3634_001,evidence_chunk,validated_record:rec_src_search_f72980cd3634_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_f72980cd3634_001,evidence_chunk,validated_record:rec_src_search_f72980cd3634_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_001,evidence_chunk,validated_record:rec_src_search_b74bccc017c5_004,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_001,evidence_chunk,validated_record:rec_src_search_b74bccc017c5_005,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_001,evidence_chunk,validated_record:rec_src_search_b74bccc017c5_006,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fd4c39b5e976_001,evidence_chunk,validated_record:rec_src_search_fd4c39b5e976_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fd4c39b5e976_001,evidence_chunk,validated_record:rec_src_search_fd4c39b5e976_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_1596aec16d67_001,evidence_chunk,validated_record:rec_src_search_1596aec16d67_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_1596aec16d67_001,evidence_chunk,validated_record:rec_src_search_1596aec16d67_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_950d652e6d2a_001,evidence_chunk,validated_record:rec_src_search_950d652e6d2a_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_a9306f6e1687_001,evidence_chunk,validated_record:rec_src_search_a9306f6e1687_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_5b7e6dfb326c_001,evidence_chunk,validated_record:rec_src_search_5b7e6dfb326c_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_90be6a027c41_001,evidence_chunk,validated_record:rec_src_search_90be6a027c41_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b4917c664acb_001,evidence_chunk,validated_record:rec_src_search_b4917c664acb_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b4917c664acb_001,evidence_chunk,validated_record:rec_src_search_b4917c664acb_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b4917c664acb_001,evidence_chunk,validated_record:rec_src_search_b4917c664acb_003,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_743df961a25b_001,evidence_chunk,validated_record:rec_src_search_743df961a25b_003,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_743df961a25b_001,evidence_chunk,validated_record:rec_src_search_743df961a25b_004,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_001,evidence_chunk,validated_record:rec_src_search_8e86f33ccf00_004,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_001,evidence_chunk,validated_record:rec_src_search_8e86f33ccf00_005,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_001,evidence_chunk,validated_record:rec_src_search_8e86f33ccf00_006,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_72af26a33522_001,evidence_chunk,validated_record:rec_src_search_72af26a33522_004,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8ca119dddbda_001,evidence_chunk,validated_record:rec_src_search_8ca119dddbda_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_001,evidence_chunk,validated_record:rec_src_search_caf9b786a60e_005,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_001,evidence_chunk,validated_record:rec_src_search_caf9b786a60e_006,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_001,evidence_chunk,validated_record:rec_src_search_caf9b786a60e_007,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_001,evidence_chunk,validated_record:rec_src_search_caf9b786a60e_008,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_90be6a027c41_003,evidence_chunk,normalized_record:rec_src_search_90be6a027c41_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_743df961a25b_006,evidence_chunk,normalized_record:rec_src_search_743df961a25b_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_743df961a25b_005,evidence_chunk,normalized_record:rec_src_search_743df961a25b_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_007,evidence_chunk,normalized_record:rec_src_search_8e86f33ccf00_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_007,evidence_chunk,normalized_record:rec_src_search_8e86f33ccf00_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_007,evidence_chunk,normalized_record:rec_src_search_8e86f33ccf00_003,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_006,evidence_chunk,normalized_record:rec_src_search_b74bccc017c5_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_006,evidence_chunk,normalized_record:rec_src_search_b74bccc017c5_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_006,evidence_chunk,normalized_record:rec_src_search_b74bccc017c5_003,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_007,evidence_chunk,normalized_record:rec_src_search_caf9b786a60e_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_010,evidence_chunk,normalized_record:rec_src_search_caf9b786a60e_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_007,evidence_chunk,normalized_record:rec_src_search_caf9b786a60e_003,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_007,evidence_chunk,normalized_record:rec_src_search_caf9b786a60e_004,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_72af26a33522_024,evidence_chunk,normalized_record:rec_src_search_72af26a33522_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_72af26a33522_025,evidence_chunk,normalized_record:rec_src_search_72af26a33522_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_72af26a33522_025,evidence_chunk,normalized_record:rec_src_search_72af26a33522_003,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_f72980cd3634_001,evidence_chunk,normalized_record:rec_src_search_f72980cd3634_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_f72980cd3634_001,evidence_chunk,normalized_record:rec_src_search_f72980cd3634_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_001,evidence_chunk,normalized_record:rec_src_search_b74bccc017c5_004,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_001,evidence_chunk,normalized_record:rec_src_search_b74bccc017c5_005,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_001,evidence_chunk,normalized_record:rec_src_search_b74bccc017c5_006,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fd4c39b5e976_001,evidence_chunk,normalized_record:rec_src_search_fd4c39b5e976_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fd4c39b5e976_001,evidence_chunk,normalized_record:rec_src_search_fd4c39b5e976_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_1596aec16d67_001,evidence_chunk,normalized_record:rec_src_search_1596aec16d67_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_1596aec16d67_001,evidence_chunk,normalized_record:rec_src_search_1596aec16d67_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_950d652e6d2a_001,evidence_chunk,normalized_record:rec_src_search_950d652e6d2a_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_a9306f6e1687_001,evidence_chunk,normalized_record:rec_src_search_a9306f6e1687_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_5b7e6dfb326c_001,evidence_chunk,normalized_record:rec_src_search_5b7e6dfb326c_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_90be6a027c41_001,evidence_chunk,normalized_record:rec_src_search_90be6a027c41_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b4917c664acb_001,evidence_chunk,normalized_record:rec_src_search_b4917c664acb_001,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b4917c664acb_001,evidence_chunk,normalized_record:rec_src_search_b4917c664acb_002,normalized_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b4917c664acb_001,evidence_chunk,normalized_record:rec_src_search_b4917c664acb_003,normalized_record,
